service,num_cuad,perc_not_comp-1,perc_not_comp-2,perc_not_comp-3,perc_not_comp-9,perc_reprog-1,perc_reprog-2,perc_reprog-3,perc_reprog-9,dpy_1_Pozo.BM,perc_completed_corr_Pozo.BM,dpy_corr_Pozo.BM,total_work_load_py,task_completed_time_py,task_not_completed_time_py,total_ava_time_py,overtime_py,ontime_py,freetime_py
Mant. Instrumental,8,0,0,NA,NA,0.342293906810036,0.25974025974026,NA,NA,NA,NaN,0,1240.8,1240.8,0,16704,0,1240.8,15463.2
Mant. Instrumental,9,0,0,NA,NA,0.342293906810036,0.246753246753247,NA,NA,NA,NaN,0,1240.8,1240.8,0,18792,0,1240.8,17551.2
Mant. Instrumental,10,0,0,NA,NA,0.342293906810036,0.246753246753247,NA,NA,NA,NaN,0,1240.8,1240.8,0,20880,0,1240.8,19639.2
Mant. Instrumental,11,0,0,NA,NA,0.342293906810036,0.246753246753247,NA,NA,NA,NaN,0,1240.8,1240.8,0,22968,0,1240.8,21727.2
Mant. Instrumental,12,0,0,NA,NA,0.342293906810036,0.246753246753247,NA,NA,NA,NaN,0,1240.8,1240.8,0,25056,0,1240.8,23815.2
Recorredores,1,0,0,0,0,0.2,0.166666666666667,0,0.478260869565217,NA,1,10.5683918384214,27.8333333333333,27.8333333333333,0,2088,0,27.8333333333333,2060.16666666667
Recorredores,2,0,0,0,0,0.2,0.166666666666667,0,0.478260869565217,NA,1,10.5197807273103,27.8333333333333,27.8333333333333,0,4176,0,27.8333333333333,4148.16666666667
Recorredores,3,0,0,0,0,0.2,0.166666666666667,0,0.478260869565217,NA,1,10.5197807273103,27.8333333333333,27.8333333333333,0,6264,0,27.8333333333333,6236.16666666667
Recorredores,4,0,0,0,0,0.2,0.166666666666667,0,0.478260869565217,NA,1,10.5197807273103,27.8333333333333,27.8333333333333,0,8352,0,27.8333333333333,8324.16666666667
Recorredores,5,0,0,0,0,0.2,0.166666666666667,0,0.478260869565217,NA,1,10.5197807273103,27.8333333333333,27.8333333333333,0,10440,0,27.8333333333333,10412.1666666667
Recorredores,6,0,0,0,0,0.2,0.166666666666667,0,0.478260869565217,NA,1,10.5197807273103,27.8333333333333,27.8333333333333,0,10440,0,27.8333333333333,10412.1666666667
Recorredores,7,0,0,0,0,0.2,0.166666666666667,0,0.478260869565217,NA,1,10.5197807273103,27.8333333333333,27.8333333333333,0,10440,0,27.8333333333333,10412.1666666667
Recorredores,8,0,0,0,0,0.2,0.166666666666667,0,0.478260869565217,NA,1,10.5197807273103,27.8333333333333,27.8333333333333,0,10440,0,27.8333333333333,10412.1666666667
Recorredores,9,0,0,0,0,0.2,0.166666666666667,0,0.478260869565217,NA,1,10.5197807273103,27.8333333333333,27.8333333333333,0,10440,0,27.8333333333333,10412.1666666667
Recorredores,10,0,0,0,0,0.2,0.166666666666667,0,0.478260869565217,NA,1,10.5197807273103,27.8333333333333,27.8333333333333,0,10440,0,27.8333333333333,10412.1666666667
Recorredores,11,0,0,0,0,0.2,0.166666666666667,0,0.478260869565217,NA,1,10.5197807273103,27.8333333333333,27.8333333333333,0,10440,0,27.8333333333333,10412.1666666667
Recorredores,12,0,0,0,0,0.2,0.166666666666667,0,0.478260869565217,NA,1,10.5197807273103,27.8333333333333,27.8333333333333,0,10440,0,27.8333333333333,10412.1666666667
Recorredores,1,0,0,0,0,0.25,0.115384615384615,0,0.432692307692308,NA,1,16.4416717890029,55.6666666666667,55.6666666666667,0,2088,0,55.6666666666667,2032.33333333333
Recorredores,2,0,0,0,0,0.25,0.115384615384615,0,0.432692307692308,NA,1,16.2263940112251,55.6666666666667,55.6666666666667,0,4176,0,55.6666666666667,4120.33333333333
Recorredores,3,0,0,0,0,0.25,0.115384615384615,0,0.432692307692308,NA,1,16.2263940112251,55.6666666666667,55.6666666666667,0,6264,0,55.6666666666667,6208.33333333333
Recorredores,4,0,0,0,0,0.25,0.115384615384615,0,0.432692307692308,NA,1,16.2263940112251,55.6666666666667,55.6666666666667,0,8352,0,55.6666666666667,8296.33333333333
Recorredores,5,0,0,0,0,0.25,0.115384615384615,0,0.432692307692308,NA,1,16.2263940112251,55.6666666666667,55.6666666666667,0,10440,0,55.6666666666667,10384.3333333333
Recorredores,6,0,0,0,0,0.25,0.115384615384615,0,0.432692307692308,NA,1,16.2263940112251,55.6666666666667,55.6666666666667,0,12528,0,55.6666666666667,12472.3333333333
Recorredores,7,0,0,0,0,0.25,0.115384615384615,0,0.432692307692308,NA,1,16.2263940112251,55.6666666666667,55.6666666666667,0,14616,0,55.6666666666667,14560.3333333333
Recorredores,8,0,0,0,0,0.25,0.115384615384615,0,0.432692307692308,NA,1,16.2263940112251,55.6666666666667,55.6666666666667,0,16704,0,55.6666666666667,16648.3333333333
Recorredores,9,0,0,0,0,0.25,0.115384615384615,0,0.432692307692308,NA,1,16.2263940112251,55.6666666666667,55.6666666666667,0,16704,0,55.6666666666667,16648.3333333333
Recorredores,10,0,0,0,0,0.25,0.115384615384615,0,0.432692307692308,NA,1,16.2263940112251,55.6666666666667,55.6666666666667,0,16704,0,55.6666666666667,16648.3333333333
Recorredores,11,0,0,0,0,0.25,0.115384615384615,0,0.432692307692308,NA,1,16.2263940112251,55.6666666666667,55.6666666666667,0,16704,0,55.6666666666667,16648.3333333333
Recorredores,12,0,0,0,0,0.25,0.115384615384615,0,0.432692307692308,NA,1,16.2263940112251,55.6666666666667,55.6666666666667,0,16704,0,55.6666666666667,16648.3333333333
Recorredores,1,0,0,0,0,0.25,0.19047619047619,0,0.386075949367089,NA,1,21.3852483929238,83.0833333333333,83.0833333333333,0,2088,0,83.0833333333333,2004.91666666667
Recorredores,2,0,0,0,0,0.25,0.142857142857143,0,0.360759493670886,NA,1,21.0102483929238,83.0833333333333,83.0833333333333,0,4176,0,83.0833333333333,4092.91666666667
Recorredores,3,0,0,0,0,0.25,0.142857142857143,0,0.348101265822785,NA,1,21.0102483929238,83.0833333333333,83.0833333333333,0,6264,0,83.0833333333333,6180.91666666667
Recorredores,4,0,0,0,0,0.25,0.142857142857143,0,0.348101265822785,NA,1,21.0102483929238,83.0833333333333,83.0833333333333,0,8352,0,83.0833333333333,8268.91666666667
Recorredores,5,0,0,0,0,0.25,0.142857142857143,0,0.348101265822785,NA,1,21.0102483929238,83.0833333333333,83.0833333333333,0,10440,0,83.0833333333333,10356.9166666667
Recorredores,6,0,0,0,0,0.25,0.142857142857143,0,0.348101265822785,NA,1,21.0102483929238,83.0833333333333,83.0833333333333,0,12528,0,83.0833333333333,12444.9166666667
Recorredores,7,0,0,0,0,0.25,0.142857142857143,0,0.348101265822785,NA,1,21.0102483929238,83.0833333333333,83.0833333333333,0,14616,0,83.0833333333333,14532.9166666667
Recorredores,8,0,0,0,0,0.25,0.142857142857143,0,0.348101265822785,NA,1,21.0102483929238,83.0833333333333,83.0833333333333,0,16704,0,83.0833333333333,16620.9166666667
Recorredores,9,0,0,0,0,0.25,0.142857142857143,0,0.348101265822785,NA,1,21.0102483929238,83.0833333333333,83.0833333333333,0,18792,0,83.0833333333333,18708.9166666667
Recorredores,10,0,0,0,0,0.25,0.142857142857143,0,0.348101265822785,NA,1,21.0102483929238,83.0833333333333,83.0833333333333,0,20880,0,83.0833333333333,20796.9166666667
Recorredores,11,0,0,0,0,0.25,0.142857142857143,0,0.348101265822785,NA,1,21.0102483929238,83.0833333333333,83.0833333333333,0,22968,0,83.0833333333333,22884.9166666667
Recorredores,12,0,0,0,0,0.25,0.142857142857143,0,0.348101265822785,NA,1,21.0102483929238,83.0833333333333,83.0833333333333,0,25056,0,83.0833333333333,24972.9166666667
Recorredores,1,0,0,0,0,0.4,0.206896551724138,0,0.36150234741784,NA,1,27.8086975013009,110.25,110.25,0,2088,0,110.25,1977.75
Recorredores,2,0,0,0,0,0.4,0.172413793103448,0,0.356807511737089,NA,1,27.2670308346342,110.25,110.25,0,4176,0,110.25,4065.75
Recorredores,3,0,0,0,0,0.2,0.155172413793103,0,0.342723004694836,NA,1,27.2670308346342,110.25,110.25,0,6264,0,110.25,6153.75
Recorredores,4,0,0,0,0,0.2,0.155172413793103,0,0.333333333333333,NA,1,27.2670308346342,110.25,110.25,0,8352,0,110.25,8241.75
Recorredores,5,0,0,0,0,0.2,0.155172413793103,0,0.323943661971831,NA,1,27.2670308346342,110.25,110.25,0,10440,0,110.25,10329.75
Recorredores,6,0,0,0,0,0.2,0.155172413793103,0,0.309859154929577,NA,1,27.2670308346342,110.25,110.25,0,12528,0,110.25,12417.75
Recorredores,7,0,0,0,0,0.2,0.155172413793103,0,0.309859154929577,NA,1,27.2670308346342,110.25,110.25,0,14616,0,110.25,14505.75
Recorredores,8,0,0,0,0,0.2,0.155172413793103,0,0.309859154929577,NA,1,27.2670308346342,110.25,110.25,0,16704,0,110.25,16593.75
Recorredores,9,0,0,0,0,0.2,0.155172413793103,0,0.309859154929577,NA,1,27.2670308346342,110.25,110.25,0,18792,0,110.25,18681.75
Recorredores,10,0,0,0,0,0.2,0.155172413793103,0,0.309859154929577,NA,1,27.2670308346342,110.25,110.25,0,20880,0,110.25,20769.75
Recorredores,11,0,0,0,0,0.2,0.155172413793103,0,0.309859154929577,NA,1,27.2670308346342,110.25,110.25,0,22968,0,110.25,22857.75
Recorredores,12,0,0,0,0,0.2,0.155172413793103,0,0.309859154929577,NA,1,27.2670308346342,110.25,110.25,0,25056,0,110.25,24945.75
Recorredores,1,0,0,0,0,0.363636363636364,0.208333333333333,0,0.370503597122302,NA,1,36.1196550475433,142.416666666667,142.416666666667,0,2088,0,142.416666666667,1945.58333333333
Recorredores,2,0,0,0,0,0.363636363636364,0.180555555555556,0,0.338129496402878,NA,1,35.3939606030989,142.416666666667,142.416666666667,0,4176,0,142.416666666667,4033.58333333333
Recorredores,3,0,0,0,0,0.181818181818182,0.166666666666667,0,0.338129496402878,NA,1,35.3939606030989,142.416666666667,142.416666666667,0,6264,0,142.416666666667,6121.58333333333
Recorredores,4,0,0,0,0,0.181818181818182,0.166666666666667,0,0.31294964028777,NA,1,35.3939606030989,142.416666666667,142.416666666667,0,8352,0,142.416666666667,8209.58333333333
Recorredores,5,0,0,0,0,0.181818181818182,0.166666666666667,0,0.298561151079137,NA,1,35.3939606030989,142.416666666667,142.416666666667,0,10440,0,142.416666666667,10297.5833333333
Recorredores,6,0,0,0,0,0.181818181818182,0.166666666666667,0,0.287769784172662,NA,1,35.3939606030989,142.416666666667,142.416666666667,0,12528,0,142.416666666667,12385.5833333333
Recorredores,7,0,0,0,0,0.181818181818182,0.166666666666667,0,0.287769784172662,NA,1,35.3939606030989,142.416666666667,142.416666666667,0,14616,0,142.416666666667,14473.5833333333
Recorredores,8,0,0,0,0,0.181818181818182,0.166666666666667,0,0.287769784172662,NA,1,35.3939606030989,142.416666666667,142.416666666667,0,16704,0,142.416666666667,16561.5833333333
Recorredores,9,0,0,0,0,0.181818181818182,0.166666666666667,0,0.287769784172662,NA,1,35.3939606030989,142.416666666667,142.416666666667,0,18792,0,142.416666666667,18649.5833333333
Recorredores,10,0,0,0,0,0.181818181818182,0.166666666666667,0,0.287769784172662,NA,1,35.3939606030989,142.416666666667,142.416666666667,0,20880,0,142.416666666667,20737.5833333333
Recorredores,11,0,0,0,0,0.181818181818182,0.166666666666667,0,0.287769784172662,NA,1,35.3939606030989,142.416666666667,142.416666666667,0,22968,0,142.416666666667,22825.5833333333
Recorredores,12,0,0,0,0,0.181818181818182,0.166666666666667,0,0.287769784172662,NA,1,35.3939606030989,142.416666666667,142.416666666667,0,25056,0,142.416666666667,24913.5833333333
Recorredores,1,0,0,0,0,0.307692307692308,0.215909090909091,0,0.364985163204748,NA,1,40.7219642971953,172.75,172.75,0,2088,0,172.75,1915.25
Recorredores,2,0,0,0,0,0.307692307692308,0.215909090909091,0,0.317507418397626,NA,1,39.7566865194174,172.75,172.75,0,4176,0,172.75,4003.25
Recorredores,3,0,0,0,0,0.153846153846154,0.181818181818182,0,0.317507418397626,NA,1,39.7150198527507,172.75,172.75,0,6264,0,172.75,6091.25
Recorredores,4,0,0,0,0,0.153846153846154,0.181818181818182,0,0.317507418397626,NA,1,39.6837698527507,172.75,172.75,0,8352,0,172.75,8179.25
Recorredores,5,0,0,0,0,0.153846153846154,0.181818181818182,0,0.29080118694362,NA,1,39.6837698527507,172.75,172.75,0,10440,0,172.75,10267.25
Recorredores,6,0,0,0,0,0.153846153846154,0.181818181818182,0,0.281899109792285,NA,1,39.6837698527507,172.75,172.75,0,12528,0,172.75,12355.25
Recorredores,7,0,0,0,0,0.153846153846154,0.181818181818182,0,0.27299703264095,NA,1,39.6837698527507,172.75,172.75,0,14616,0,172.75,14443.25
Recorredores,1,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.7898216087168,1,10.5683918384214,27.8333333333333,27.8333333333333,0,2088,0,27.8333333333333,2060.16666666667
Recorredores,2,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.3037104976055,1,10.5197807273103,27.8333333333333,27.8333333333333,0,4176,0,27.8333333333333,4148.16666666667
Recorredores,3,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.2169049420498,1,10.5197807273103,27.8333333333333,27.8333333333333,0,6264,0,27.8333333333333,6236.16666666667
Recorredores,4,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.1960716087165,1,10.5197807273103,27.8333333333333,27.8333333333333,0,8352,0,27.8333333333333,8324.16666666667
Recorredores,5,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.189127164272,1,10.5197807273103,27.8333333333333,27.8333333333333,0,10440,0,27.8333333333333,10412.1666666667
Recorredores,6,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.189127164272,1,10.5197807273103,27.8333333333333,27.8333333333333,0,10440,0,27.8333333333333,10412.1666666667
Recorredores,7,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.189127164272,1,10.5197807273103,27.8333333333333,27.8333333333333,0,10440,0,27.8333333333333,10412.1666666667
Recorredores,8,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.189127164272,1,10.5197807273103,27.8333333333333,27.8333333333333,0,10440,0,27.8333333333333,10412.1666666667
Recorredores,9,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.189127164272,1,10.5197807273103,27.8333333333333,27.8333333333333,0,10440,0,27.8333333333333,10412.1666666667
Recorredores,10,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.189127164272,1,10.5197807273103,27.8333333333333,27.8333333333333,0,10440,0,27.8333333333333,10412.1666666667
Recorredores,11,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.189127164272,1,10.5197807273103,27.8333333333333,27.8333333333333,0,10440,0,27.8333333333333,10412.1666666667
Recorredores,12,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.189127164272,1,10.5197807273103,27.8333333333333,27.8333333333333,0,10440,0,27.8333333333333,10412.1666666667
Recorredores,1,0,0,0,0,0.438095238095238,0.192307692307692,0,0.142857142857143,101.076243291921,1,16.4416717890029,55.6666666666667,55.6666666666667,0,2088,0,55.6666666666667,2032.33333333333
Recorredores,2,0,0,0,0,0.438095238095238,0.115384615384615,0,0.142857142857143,98.4929099585867,1,16.2263940112251,55.6666666666667,55.6666666666667,0,4176,0,55.6666666666667,4120.33333333333
Recorredores,3,0,0,0,0,0.438095238095238,0.115384615384615,0,0.142857142857143,97.6005488474756,1,16.2263940112251,55.6666666666667,55.6666666666667,0,6264,0,55.6666666666667,6208.33333333333
Recorredores,4,0,0,0,0,0.438095238095238,0.115384615384615,0,0.142857142857143,97.2081877363643,1,16.2263940112251,55.6666666666667,55.6666666666667,0,8352,0,55.6666666666667,8296.33333333333
Recorredores,5,0,0,0,0,0.438095238095238,0.115384615384615,0,0.142857142857143,97.0415210696975,1,16.2263940112251,55.6666666666667,55.6666666666667,0,10440,0,55.6666666666667,10384.3333333333
Recorredores,6,0,0,0,0,0.438095238095238,0.115384615384615,0,0.142857142857143,96.9859655141419,1,16.2263940112251,55.6666666666667,55.6666666666667,0,12528,0,55.6666666666667,12472.3333333333
Recorredores,7,0,0,0,0,0.438095238095238,0.115384615384615,0,0.142857142857143,96.972076625253,1,16.2263940112251,55.6666666666667,55.6666666666667,0,14616,0,55.6666666666667,14560.3333333333
Recorredores,8,0,0,0,0,0.438095238095238,0.115384615384615,0,0.142857142857143,96.9651321808086,1,16.2263940112251,55.6666666666667,55.6666666666667,0,16704,0,55.6666666666667,16648.3333333333
Recorredores,9,0,0,0,0,0.438095238095238,0.115384615384615,0,0.142857142857143,96.9651321808086,1,16.2263940112251,55.6666666666667,55.6666666666667,0,16704,0,55.6666666666667,16648.3333333333
Recorredores,10,0,0,0,0,0.438095238095238,0.115384615384615,0,0.142857142857143,96.9651321808086,1,16.2263940112251,55.6666666666667,55.6666666666667,0,16704,0,55.6666666666667,16648.3333333333
Recorredores,11,0,0,0,0,0.438095238095238,0.115384615384615,0,0.142857142857143,96.9651321808086,1,16.2263940112251,55.6666666666667,55.6666666666667,0,16704,0,55.6666666666667,16648.3333333333
Recorredores,12,0,0,0,0,0.438095238095238,0.115384615384615,0,0.142857142857143,96.9651321808086,1,16.2263940112251,55.6666666666667,55.6666666666667,0,16704,0,55.6666666666667,16648.3333333333
Recorredores,1,0,0,0,0,0.376623376623377,0.238095238095238,0,0.416666666666667,139.336610169255,1,21.3852483929238,83.0833333333333,83.0833333333333,0,2088,0,83.0833333333333,2004.91666666667
Recorredores,2,0,0,0,0,0.363636363636364,0.19047619047619,0,0.25,134.215082391476,1,21.0102483929238,83.0833333333333,83.0833333333333,0,4176,0,83.0833333333333,4092.91666666667
Recorredores,3,0,0,0,0,0.363636363636364,0.142857142857143,0,0.0833333333333333,132.51716572481,1,21.0102483929238,83.0833333333333,83.0833333333333,0,6264,0,83.0833333333333,6180.91666666667
Recorredores,4,0,0,0,0,0.363636363636364,0.142857142857143,0,0.0833333333333333,131.739387947032,1,21.0102483929238,83.0833333333333,83.0833333333333,0,8352,0,83.0833333333333,8268.91666666667
Recorredores,5,0,0,0,0,0.363636363636364,0.142857142857143,0,0.0833333333333333,131.388693502587,1,21.0102483929238,83.0833333333333,83.0833333333333,0,10440,0,83.0833333333333,10356.9166666667
Recorredores,6,0,0,0,0,0.363636363636364,0.142857142857143,0,0.0833333333333333,131.187304613698,1,21.0102483929238,83.0833333333333,83.0833333333333,0,12528,0,83.0833333333333,12444.9166666667
Recorredores,7,0,0,0,0,0.363636363636364,0.142857142857143,0,0.0833333333333333,131.097026835921,1,21.0102483929238,83.0833333333333,83.0833333333333,0,14616,0,83.0833333333333,14532.9166666667
Recorredores,8,0,0,0,0,0.363636363636364,0.142857142857143,0,0.0833333333333333,131.062304613698,1,21.0102483929238,83.0833333333333,83.0833333333333,0,16704,0,83.0833333333333,16620.9166666667
Recorredores,9,0,0,0,0,0.363636363636364,0.142857142857143,0,0.0833333333333333,131.041471280365,1,21.0102483929238,83.0833333333333,83.0833333333333,0,18792,0,83.0833333333333,18708.9166666667
Recorredores,10,0,0,0,0,0.363636363636364,0.142857142857143,0,0.0833333333333333,131.034526835921,1,21.0102483929238,83.0833333333333,83.0833333333333,0,20880,0,83.0833333333333,20796.9166666667
Recorredores,11,0,0,0,0,0.363636363636364,0.142857142857143,0,0.0833333333333333,131.027582391476,1,21.0102483929238,83.0833333333333,83.0833333333333,0,22968,0,83.0833333333333,22884.9166666667
Recorredores,12,0,0,0,0,0.363636363636364,0.142857142857143,0,0.0833333333333333,131.027582391476,1,21.0102483929238,83.0833333333333,83.0833333333333,0,25056,0,83.0833333333333,24972.9166666667
Recorredores,1,0,0,0,0,0.368932038834951,0.224137931034483,0,0.411764705882353,183.190147242304,1,27.8086975013009,110.25,110.25,0,2088,0,110.25,1977.75
Recorredores,2,0,0,0,0,0.364077669902913,0.206896551724138,0,0.294117647058824,174.547786131192,1,27.2670308346342,110.25,110.25,0,4176,0,110.25,4065.75
Recorredores,3,0,0,0,0,0.330097087378641,0.172413793103448,0,0.294117647058824,171.985286131192,1,27.2670308346342,110.25,110.25,0,6264,0,110.25,6153.75
Recorredores,4,0,0,0,0,0.320388349514563,0.172413793103448,0,0.294117647058824,170.749175020081,1,27.2670308346342,110.25,110.25,0,8352,0,110.25,8241.75
Recorredores,5,0,0,0,0,0.315533980582524,0.155172413793103,0,0.294117647058824,170.113758353414,1,27.2670308346342,110.25,110.25,0,10440,0,110.25,10329.75
Recorredores,6,0,0,0,0,0.315533980582524,0.155172413793103,0,0.235294117647059,169.763063908969,1,27.2670308346342,110.25,110.25,0,12528,0,110.25,12417.75
Recorredores,7,0,0,0,0,0.315533980582524,0.155172413793103,0,0.176470588235294,169.56167502008,1,27.2670308346342,110.25,110.25,0,14616,0,110.25,14505.75
Recorredores,8,0,0,0,0,0.315533980582524,0.155172413793103,0,0.176470588235294,169.471397242303,1,27.2670308346342,110.25,110.25,0,16704,0,110.25,16593.75
Recorredores,9,0,0,0,0,0.315533980582524,0.155172413793103,0,0.176470588235294,169.43667502008,1,27.2670308346342,110.25,110.25,0,18792,0,110.25,18681.75
Recorredores,10,0,0,0,0,0.315533980582524,0.155172413793103,0,0.176470588235294,169.401952797858,1,27.2670308346342,110.25,110.25,0,20880,0,110.25,20769.75
Recorredores,11,0,0,0,0,0.315533980582524,0.155172413793103,0,0.176470588235294,169.381119464525,1,27.2670308346342,110.25,110.25,0,22968,0,110.25,22857.75
Recorredores,12,0,0,0,0,0.315533980582524,0.155172413793103,0,0.176470588235294,169.37417502008,1,27.2670308346342,110.25,110.25,0,25056,0,110.25,24945.75
Recorredores,1,0,0,0,0,0.350746268656716,0.263888888888889,0,0.476190476190476,239.26412698099,1,36.1196550475433,142.416666666667,142.416666666667,0,2088,0,142.416666666667,1945.58333333333
Recorredores,2,0,0,0,0,0.343283582089552,0.208333333333333,0,0.285714285714286,225.479404758767,1,35.3939606030989,142.416666666667,142.416666666667,0,4176,0,142.416666666667,4033.58333333333
Recorredores,3,0,0,0,0,0.32089552238806,0.208333333333333,0,0.285714285714286,221.576626980989,1,35.3939606030989,142.416666666667,142.416666666667,0,6264,0,142.416666666667,6121.58333333333
Recorredores,4,0,0,0,0,0.298507462686567,0.180555555555556,0,0.238095238095238,219.677321425433,1,35.3939606030989,142.416666666667,142.416666666667,0,8352,0,142.416666666667,8209.58333333333
Recorredores,5,0,0,0,0,0.294776119402985,0.166666666666667,0,0.238095238095238,218.673849203211,1,35.3939606030989,142.416666666667,142.416666666667,0,10440,0,142.416666666667,10297.5833333333
Recorredores,6,0,0,0,0,0.294776119402985,0.166666666666667,0,0.19047619047619,218.080099203211,1,35.3939606030989,142.416666666667,142.416666666667,0,12528,0,142.416666666667,12385.5833333333
Recorredores,7,0,0,0,0,0.294776119402985,0.166666666666667,0,0.142857142857143,217.705099203211,1,35.3939606030989,142.416666666667,142.416666666667,0,14616,0,142.416666666667,14473.5833333333
Recorredores,8,0,0,0,0,0.294776119402985,0.166666666666667,0,0.142857142857143,217.493293647655,1,35.3939606030989,142.416666666667,142.416666666667,0,16704,0,142.416666666667,16561.5833333333
Recorredores,1,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.7898216087168,1,10.5683918384214,27.8333333333333,27.8333333333333,0,2088,0,27.8333333333333,2060.16666666667
Recorredores,2,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.3037104976055,1,10.5197807273103,27.8333333333333,27.8333333333333,0,4176,0,27.8333333333333,4148.16666666667
Recorredores,3,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.2169049420498,1,10.5197807273103,27.8333333333333,27.8333333333333,0,6264,0,27.8333333333333,6236.16666666667
Recorredores,4,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.1960716087165,1,10.5197807273103,27.8333333333333,27.8333333333333,0,8352,0,27.8333333333333,8324.16666666667
Recorredores,5,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.189127164272,1,10.5197807273103,27.8333333333333,27.8333333333333,0,10440,0,27.8333333333333,10412.1666666667
Recorredores,1,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.7898216087168,1,10.5683918384214,27.8333333333333,27.8333333333333,0,2088,0,27.8333333333333,2060.16666666667
Recorredores,2,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.3037104976055,1,10.5197807273103,27.8333333333333,27.8333333333333,0,4176,0,27.8333333333333,4148.16666666667
Recorredores,3,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.2169049420498,1,10.5197807273103,27.8333333333333,27.8333333333333,0,6264,0,27.8333333333333,6236.16666666667
Recorredores,4,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.1960716087165,1,10.5197807273103,27.8333333333333,27.8333333333333,0,8352,0,27.8333333333333,8324.16666666667
Recorredores,5,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.189127164272,1,10.5197807273103,27.8333333333333,27.8333333333333,0,10440,0,27.8333333333333,10412.1666666667
Recorredores,6,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.189127164272,1,10.5197807273103,27.8333333333333,27.8333333333333,0,10440,0,27.8333333333333,10412.1666666667
Recorredores,7,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.189127164272,1,10.5197807273103,27.8333333333333,27.8333333333333,0,10440,0,27.8333333333333,10412.1666666667
Recorredores,8,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.189127164272,1,10.5197807273103,27.8333333333333,27.8333333333333,0,10440,0,27.8333333333333,10412.1666666667
Recorredores,9,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.189127164272,1,10.5197807273103,27.8333333333333,27.8333333333333,0,10440,0,27.8333333333333,10412.1666666667
Recorredores,10,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.189127164272,1,10.5197807273103,27.8333333333333,27.8333333333333,0,10440,0,27.8333333333333,10412.1666666667
Recorredores,11,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.189127164272,1,10.5197807273103,27.8333333333333,27.8333333333333,0,10440,0,27.8333333333333,10412.1666666667
Recorredores,12,0,0,0,0,0.425925925925926,0.166666666666667,0,0.5,45.189127164272,1,10.5197807273103,27.8333333333333,27.8333333333333,0,10440,0,27.8333333333333,10412.1666666667
Recorredores,1,0,0,0,0,0.438095238095238,0.192307692307692,0,0.142857142857143,101.076243291921,1,16.4416717890029,55.6666666666667,55.6666666666667,0,2088,0,55.6666666666667,2032.33333333333
Recorredores,2,0,0,0,0,0.438095238095238,0.115384615384615,0,0.142857142857143,98.4929099585867,1,16.2263940112251,55.6666666666667,55.6666666666667,0,4176,0,55.6666666666667,4120.33333333333
Recorredores,3,0,0,0,0,0.438095238095238,0.115384615384615,0,0.142857142857143,97.6005488474756,1,16.2263940112251,55.6666666666667,55.6666666666667,0,6264,0,55.6666666666667,6208.33333333333
Recorredores,4,0,0,0,0,0.438095238095238,0.115384615384615,0,0.142857142857143,97.2081877363643,1,16.2263940112251,55.6666666666667,55.6666666666667,0,8352,0,55.6666666666667,8296.33333333333
Recorredores,5,0,0,0,0,0.438095238095238,0.115384615384615,0,0.142857142857143,97.0415210696975,1,16.2263940112251,55.6666666666667,55.6666666666667,0,10440,0,55.6666666666667,10384.3333333333
Recorredores,6,0,0,0,0,0.438095238095238,0.115384615384615,0,0.142857142857143,96.9859655141419,1,16.2263940112251,55.6666666666667,55.6666666666667,0,12528,0,55.6666666666667,12472.3333333333
Recorredores,7,0,0,0,0,0.438095238095238,0.115384615384615,0,0.142857142857143,96.972076625253,1,16.2263940112251,55.6666666666667,55.6666666666667,0,14616,0,55.6666666666667,14560.3333333333
